province,city,pm25,pm10,so2,no2,co,o3,temp,rh,psfc,u,v,time
廣西壯族自治區|广西壮族自治区,贵港市,53.77207953333333,68.70818949999999,20.152009033333332,13.030072466666667,0.6822919156666667,61.071495766666665,291.3887183333334,60.68543136666666,100184.58646666667,-4.567612906666667,-4.373795608666667,2013-11-01
廣西壯族自治區|广西壮族自治区,贺州市,52.54356706666667,62.25952183333333,20.7350195,12.402765366666667,0.6021549546666667,57.39822423333333,289.2545013333333,60.8323554,97476.72133333333,-3.7616657633333332,-4.919263077666667,2013-11-01
廣西壯族自治區|广西壮族自治区,钦州市,55.35299118333333,80.7164394,17.7825722,17.872944099999998,0.9927585166666667,59.61808043333334,292.46074866666663,62.718402833333336,100754.86866666666,-3.9448816900000003,-5.442802376666666,2013-11-01
廣西壯族自治區|广西壮族自治区,防城港市,53.0633256,74.24720313333334,19.1716087,17.594434083333333,0.8247594733333333,59.763271466666666,291.23213666666663,67.35914823333333,99163.331,-3.0513199733333334,-5.7656954056666665,2013-11-01
新疆維吾爾自治區|新疆维吾尔自治区,乌鲁木齐市,30.545922016666665,41.94387477,4.638590623333333,13.908705633333334,0.5968407226666667,59.90785413333333,270.958662,43.9901943,81279.553,1.9189100422999998,-0.38712360799999995,2013-11-01
新疆維吾爾自治區|新疆维吾尔自治区,伊犁哈萨克自治州,5.487040693333333,6.324925986666667,3.6612278933333333,2.5450069866666665,0.18257708966666666,71.60177483333334,271.93105499999996,43.39975976666667,81091.36046666668,0.31962934088333333,0.7786706738,2013-11-01
新疆維吾爾自治區|新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,4.815751776666667,5.237793495666667,1.2619744156666668,1.0129363233333335,0.16667175166666667,75.0494952,267.3658853333333,46.99216293333333,70593.08666666667,3.363501036,-2.174592828,2013-11-01
新疆維吾爾自治區|新疆维吾尔自治区,克拉玛依市,13.385435313333334,15.881773563333333,15.382907939999999,9.141306313333333,0.24024613933333333,47.999595,275.563759,54.30493896666667,98615.52863333334,-1.0247108970333334,-1.9208827933333334,2013-11-01
新疆維吾爾自治區|新疆维吾尔自治区,博尔塔拉蒙古自治州,10.17700525,11.446471126666667,6.436145076666667,3.314927046666667,0.20574069933333333,64.33903603333333,272.73796866666663,51.8584054,87412.90416666666,1.1218097406666667,0.5634122604999999,2013-11-01
新疆維吾爾自治區|新疆维吾尔自治区,吐鲁番地区,15.011875913333334,16.449207206666667,3.6170437833333335,1.9193572433333335,0.23112908066666668,61.95603696666667,275.01050366666664,38.37384506666667,91101.69236666667,0.6775208766666666,-0.5604441516,2013-11-01
新疆維吾爾自治區|新疆维吾尔自治区,和田地区,13.39031436,13.75895418,1.1066902293333334,0.7310934306666667,0.15271338066666665,67.02675783333333,269.45359766666667,37.87172133333333,74740.57153333334,2.7415884066666667,0.40096307993,2013-11-01
新疆維吾爾自治區|新疆维吾尔自治区,哈密地区,8.192086856666666,8.662047066666668,2.64927693,1.0764334306666667,0.16418359033333332,62.28593806666667,273.23058533333335,43.1775843,89027.78333333334,1.2782622815333333,0.19850546633333332,2013-11-01
新疆維吾爾自治區|新疆维吾尔自治区,喀什地区,16.32476765,17.391510993333334,3.1181826433333333,2.1400809033333332,0.20055517166666667,66.26744116666666,270.87637866666665,40.5089835,77154.8,2.8359090533333333,0.364936757,2013-11-01
新疆維吾爾自治區|新疆维吾尔自治区,塔城地区,9.668455426666666,11.155386106666667,7.255866646666666,4.432858323333333,0.21642249266666666,59.31512883333333,273.1291146666666,54.6318066,90176.18153333334,0.5060399796666667,-0.43065627516666666,2013-11-01
新疆維吾爾自治區|新疆维吾尔自治区,巴音郭愣蒙古自治州,11.419833970000001,11.73815377,1.39156573,0.5833037153333334,0.15007572833333332,62.66447813333333,270.57446866666663,38.9517505,79735.4001,1.9448962573333333,0.43307515226666665,2013-11-01
新疆維吾爾自治區|新疆维吾尔自治区,昌吉回族自治州,21.28159471,28.25335672,5.821061963333333,9.02342557,0.362497639,55.883134000000005,273.68952699999994,52.0060547,91036.1431,0.3835478071,0.2751835326333333,2013-11-01
新疆維吾爾自治區|新疆维吾尔自治区,石河子市,69.83493633333333,94.40943936666666,28.680251643333335,34.2912964,0.7192964393333334,29.032774686666666,275.60900666666663,55.51710343333333,95606.0266,1.1297527346666667,-0.22558061308,2013-11-01
新疆維吾爾自治區|新疆维吾尔自治区,阿克苏地区,18.89022221,19.75859471,3.5213604033333334,1.6865485599999999,0.18838118233333334,62.1014475,274.1907366666666,40.494954666666665,86086.18250000001,0.208052409,-0.8525905300666667,2013-11-01
新疆維吾爾自治區|新疆维吾尔自治区,阿勒泰地区,3.93611319,4.35101788,2.24784649,1.1811724236666665,0.18103053266666666,64.76309406666667,270.6535583333333,59.772166166666665,89387.05096666668,-1.9577442603,0.9449085693333333,2013-11-01
江蘇|江苏,南京市,92.40103576666667,157.58072166666668,35.091932766666666,57.794180966666666,1.3585142006666666,32.6512964,285.4031483333334,53.63726596666666,102127.32106666667,0.7099784756666666,-1.1736826081533331,2013-11-01
江蘇|江苏,南通市,79.07903686666667,117.21953856666667,32.22936343333333,34.27100466666666,0.8830362223333333,48.092544100000005,285.7872306666667,57.8217822,102234.53603333334,1.6764797186666667,-1.3227548597466665,2013-11-01
江蘇|江苏,宿迁市,86.82568119999999,134.5897133,36.636809416666665,42.81269646666667,1.1682988023333334,34.4650313,283.7728453333333,52.042933033333334,102215.34426666667,1.2140205656333334,-1.7114223182666668,2013-11-01
江蘇|江苏,常州市,90.25510433333334,140.07893833333335,35.942715066666665,53.7012946,1.3584484456666668,32.4933665,285.9756946666667,56.544776133333336,102165.06336666667,0.9135692056666667,-1.0983386559000001,2013-11-01
江蘇|江苏,徐州市,89.32796786666667,145.74193150000002,60.251046233333334,56.165228299999995,1.4489610800000001,26.533619166666664,282.5691463333333,49.160264233333336,101978.10906666666,0.9843342759333334,-1.7667069963333333,2013-11-01
江蘇|江苏,扬州市,88.04770716666667,137.81428576666667,32.67364748333333,39.12663813333334,1.058651106,39.011721433333335,284.9711876666667,54.60508946666666,102255.52826666668,1.1131387599999998,-1.2972187346666668,2013-11-01
江蘇|江苏,无锡市,88.61221263333333,134.74146253333333,41.91490696666666,58.377588966666664,1.2912194769999998,31.333164766666666,286.229666,57.84573066666667,102066.61996666667,1.0723287793333331,-1.1880171140666667,2013-11-01
江蘇|江苏,泰州市,89.4956479,134.4405743,33.5010933,36.80857886666667,1.0748769986666666,41.18479156666667,285.03999366666665,55.66271066666666,102205.8723,1.3001625178333331,-1.1851699386666668,2013-11-01
江蘇|江苏,淮安市,88.3257118,133.5013367,30.6613963,35.06558056666667,1.0140479136666667,39.124147666666666,284.3440523333333,53.6368972,102199.58433333333,1.2807877461333335,-1.4991967983333334,2013-11-01
江蘇|江苏,盐城市,75.87952096666666,114.8670927,26.823712796666666,29.18229446666667,0.839938823,47.623061766666666,284.4926443333333,55.58372813333334,102234.30159999999,2.0830703833333333,-1.2303884083333332,2013-11-01
江蘇|江苏,苏州市,80.44057509999999,120.17845746666667,38.240461233333335,60.581014733333326,1.066937341,38.766064533333335,286.78723933333333,59.0702483,102213.75936666667,1.1801974781833333,-1.6470649055333335,2013-11-01
江蘇|江苏,连云港市,82.34604013333333,144.61273776666667,40.72684986666666,47.74002243333334,1.3067117723333332,33.710544766666665,283.03497266666665,51.844301,102068.2697,1.9329711346666667,-1.6960066761666668,2013-11-01
江蘇|江苏,镇江市,93.7257543,150.43148856666667,39.84267486666667,54.846993766666664,1.3347617966666665,30.5710679,285.40178033333336,55.571269666666666,102136.27530000001,0.904092661,-1.124182253,2013-11-01
江西,上饶市,54.58635483333333,70.03844546666666,22.4089457,21.037304633333335,0.5602914336666667,48.00402066666666,287.02217833333333,58.983360499999996,99992.66660000001,-1.7348699416666666,-1.7270681253,2013-11-01
江西,九江市,54.71697076666667,82.68156386666666,24.998108766666668,26.707919399999998,0.6606718383333334,36.96490313333334,286.4176286666667,59.14740843333333,99845.16733333333,-0.8003132103333334,-2.487351525333333,2013-11-01
江西,南昌市,59.1685588,91.59123053333333,29.157843099999997,30.418927066666665,0.8305650243333333,41.856334966666665,288.0263336666667,58.7834813,101789.35459999999,-0.9060762766666667,-3.354291079666667,2013-11-01
江西,吉安市,51.67994623333333,63.10056616666667,26.30870786666667,16.383771866666667,0.510724772,49.25753163333333,287.57034300000004,61.059620833333334,99384.27649999999,-1.245406219,-2.9443956300000003,2013-11-01
江西,宜春市,57.091677600000004,76.02901356666666,26.554484433333332,23.021822566666668,0.7209085903333333,45.38506223333333,287.10034566666667,57.9953709,99842.777,-1.3482899916666669,-2.8899594423333337,2013-11-01
江西,抚州市,42.6570123,54.0749167,19.8905879,15.277964996666666,0.49194678866666663,54.0627892,287.47324000000003,62.5472349,99413.67583333333,-1.4006561476666666,-2.455071805333333,2013-11-01
江西,新余市,58.5531146,79.26884163333332,30.43724406666667,26.459466666666668,0.7197160126666666,44.48667536666667,287.63549166666667,58.2930566,100819.61106666666,-1.263393726,-2.82411555,2013-11-01
江西,景德镇市,49.38506563333333,69.0119864,21.7477372,21.169788933333333,0.542179331,44.261672,286.92797666666667,56.0638701,100767.49016666667,-1.6999297182,-2.0867635852,2013-11-01
江西,萍乡市,63.065605966666666,78.74373493333333,30.893541666666668,20.820629,0.737892828,44.88892516666667,287.260414,58.5954989,98464.00956666666,-2.403574657666667,-1.7776430117333333,2013-11-01
江西,赣州市,46.96701616666667,55.177526066666665,22.870105116666664,13.3727671,0.5651626156666667,53.49655883333333,287.80111466666665,64.72534536666667,97698.52056666667,-1.3861074746666666,-4.3061866577,2013-11-01
江西,鹰潭市,45.7322729,59.46624713333333,20.21535683333333,19.256358933333335,0.517061229,50.385741833333334,287.719341,59.85765863333334,100643.8104,-1.8322192642333335,-1.446923361,2013-11-01
河北,保定市,77.43666026666666,135.49198193333334,36.65953903333333,43.2131294,1.3300651213333334,34.468489100000006,278.72929666666664,32.497307533333334,98316.35413333333,2.4927281193333335,-2.3966534503333334,2013-11-01
河北,唐山市,89.25680036666667,142.0360962,53.37007106666667,57.97359936666667,1.6449423433333334,22.390395533333333,278.5905133333333,38.19022593333333,101515.8542,2.5999346357333333,-2.2593720586666666,2013-11-01
河北,廊坊市,97.10196153333332,161.7454947,41.78164916666667,57.84866993333333,1.5550509986666665,24.353198566666666,279.5079293333334,34.304861100000004,102170.912,2.343305952333333,-2.184902751,2013-11-01
河北,张家口市,24.61606854333333,42.476389313333335,16.37580776,17.465605356666668,0.58327693,47.5525008,270.600413,49.5762952,87876.8134,5.432930613333334,-3.8889100386666664,2013-11-01
河北,承德市,24.272993826666667,39.92200592333334,12.216225426666666,16.63402203,0.5346721520000001,45.638039033333335,271.81246500000003,46.86659593333333,91217.93366666666,4.071548957333333,-3.7408967683333336,2013-11-01
河北,沧州市,94.38452136666666,145.21659200000002,46.828612066666665,53.700209183333335,1.5901587313333332,25.12557458,280.01954266666667,37.800786466666665,102225.5315,2.5594276603333332,-1.2515376536666667,2013-11-01
河北,石家庄市,85.05880993333334,180.532218,66.5556818,51.41665376666666,1.4094512286666665,26.631687433333333,280.26602,31.186804666666667,99028.14540000001,3.0128513884333334,-1.877411005,2013-11-01
河北,秦皇岛市,68.53814046666666,125.00579160000001,53.582227200000005,45.220340979999996,1.6027856013333335,29.350710049999996,276.8843323333333,40.49498706666667,99196.25896666666,2.642073929,-2.7523070016666664,2013-11-01
河北,衡水市,102.31057466666667,186.52055646666668,55.23688146666667,60.615179033333334,1.6428033923333334,22.68426112,280.511254,35.562409499999994,102131.46593333334,1.9290565726666666,-0.749011993,2013-11-01
河北,邢台市,95.82983223333333,194.23681333333334,69.1700856,58.75149016666667,1.6684302703333336,22.96764713,281.256759,32.778988266666666,100622.28063333333,1.8804763696666666,-1.5795129733333333,2013-11-01
河北,邯郸市,97.1810923,178.48770166666665,73.01790283333334,60.04238556666667,2.2248984933333333,21.60132455,281.3923316666667,34.4491643,100118.33203333334,1.7851155593666665,-1.3577680316666667,2013-11-01
河南,三门峡市,64.98075709999999,103.83276413333333,43.93302096666666,32.683858066666666,1.0832899956666668,32.0193528,279.2095103333333,46.66658723333333,92387.29213333334,2.494406024386667,-1.6287913800666667,2013-11-01
河南,信阳市,94.93947736666665,110.28857286666667,36.17490816666667,27.26717,0.7624309216666667,31.16316713333333,284.2574676666666,50.5533021,101042.54606666668,0.5761269371333334,-2.0723474003333333,2013-11-01
河南,南阳市,84.02427616666667,107.54228033333334,41.64292086666667,31.989774,0.8795636436666666,34.341512699999996,283.42906733333336,44.044027033333336,98999.7395,0.19611839349999996,-2.1283052503333333,2013-11-01
河南,周口市,116.96168883333333,138.19686016666668,43.180313733333335,34.857934300000004,1.1856007836666669,19.98436663333333,283.1171623333333,44.284222533333335,101854.16463333332,0.6794527732333333,-2.0629642283333336,2013-11-01
河南,商丘市,102.98306389999999,150.623751,50.0139657,45.780891933333336,1.4329387509999998,23.47430573333333,282.56451899999996,45.61792019999999,101924.2025,0.7068173926666667,-1.9199121126666667,2013-11-01
河南,安阳市,87.57037886666667,140.6093618666667,60.290568799999996,51.3517579,2.3638120933333338,23.71862645,281.664977,35.24812583333333,99537.84746666667,1.8795423104666666,-1.7897338948000001,2013-11-01
河南,平顶山市,95.58062796666667,129.15695976666666,53.004576766666666,49.13518053333333,1.5527504366666667,27.432371133333334,282.95315833333336,41.324123500000006,99678.317,2.0402555611333333,-2.940568171666667,2013-11-01
河南,开封市,109.4563718,138.66486303333335,46.857743066666664,34.662926266666666,1.45358323,17.927011476666667,282.5886656666667,41.21200163333333,101594.96726666667,0.837218687,-1.7647638176666667,2013-11-01
河南,新乡市,82.66641436666667,124.29102933333334,51.730234200000005,41.983883866666666,2.01212283,20.42005568,282.31507,37.0781546,100497.25513333334,0.911050319,-1.4072130408666665,2013-11-01
河南,洛阳市,74.00879863333333,103.76482096666668,51.7824891,40.335244333333335,1.4156085866666668,29.820623833333332,280.61148633333335,44.12376583333333,94919.57066666667,2.9885712918333334,-1.9266777996666666,2013-11-01
河南,济源市,64.56095463333334,91.42008793333333,50.290199799999996,38.1518211,1.8710826553333333,29.316700333333333,281.261724,36.83543636666666,96173.75613333333,1.9719029532,-2.7238960865333337,2013-11-01
河南,漯河市,120.59490546666666,159.80473733333335,54.34731863333333,45.626484633333334,1.47747323,20.756001433333335,283.31141399999996,42.600455133333334,101731.0064,1.2625163112,-2.443720098333333,2013-11-01
河南,濮阳市,111.2008408,186.03269766666665,61.5791408,55.208133933333336,2.0440796266666665,22.665867966666667,281.65499466666665,39.24245796666666,101869.73243333332,1.1274066482433334,-1.1956350643333333,2013-11-01
河南,焦作市,65.05531049999999,106.24303379999999,61.29288066666666,48.259835466666665,2.3171603600000004,20.76544876666667,283.2893363333333,35.06294066666667,100480.42613333333,1.5858047873333334,-1.7750413936666667,2013-11-01
河南,许昌市,105.53774523333333,147.0835373,62.61984896666667,51.4064951,1.9444524566666668,18.36445272,283.13137,40.71891083333333,101030.96533333333,1.560068585,-2.691568738733333,2013-11-01
河南,郑州市,83.7551667,123.82956033333333,68.13057323333334,54.91389926666667,2.4271486266666664,17.067030776666666,282.43217833333335,39.58812063333333,99594.15853333334,2.4040034956666667,-1.7327933306666667,2013-11-01
河南,驻马店市,104.97338523333333,139.83056040000002,45.051185866666664,35.923086033333334,1.0463110316666666,32.3596499,283.52362400000004,45.87440543333333,101385.63616666666,0.8171715623333334,-2.689581050666667,2013-11-01
河南,鹤壁市,85.32595766666667,132.18866433333332,61.19293906666667,51.75244323333333,2.38787291,21.651750133333334,282.3410983333333,34.99146633333333,100982.63806666667,1.2570171186666668,-1.6403314678,2013-11-01
浙江,丽水市,47.918680466666665,66.60320413333334,18.80320023333333,27.557773633333333,0.7474080566666667,49.3714812,284.29000233333335,70.59640089999999,95080.22343333335,-0.9380385205999999,-1.1179411767333332,2013-11-01
浙江,台州市,52.108813033333334,82.54908300000001,19.379510386666666,37.9764705,0.967688554,45.87313983333333,286.47976066666666,67.3399987,99348.81376666667,0.5170388100000001,-2.966255527,2013-11-01
浙江,嘉兴市,74.76820036666666,114.89607393333333,28.945407086666666,60.040578133333334,1.0192255013333333,37.51572423333334,286.9445753333333,59.76729363333333,102225.31703333333,0.8617465729666667,-1.5673822993333333,2013-11-01
浙江,宁波市,57.37895953333334,94.20813493333334,23.11424668333333,44.6556738,0.9577615286666668,44.468507599999995,287.2300133333334,64.15161926666666,100936.83780000001,1.1459120869333332,-2.2166087638666667,2013-11-01
浙江,杭州市,70.1028546,104.94346859999999,23.471485500000004,37.64885986666666,0.8640445969999999,38.55257393333333,285.3248033333333,60.306644799999994,99261.77526666666,0.181293025,-1.4918490856,2013-11-01
浙江,温州市,47.06947653333334,75.88252106666667,18.1361773,41.024881,1.0850083043333332,45.5741153,286.46685633333334,69.72860776666667,98388.44433333333,-0.001340548000000045,-3.759691998666667,2013-11-01
浙江,湖州市,77.48624543333334,121.4978199,26.726630033333333,53.14690546666667,1.0684198453333333,32.99255363333334,285.94727566666666,57.8200428,101072.0307,1.1912097386666667,-0.879626428,2013-11-01
浙江,绍兴市,71.4063934,113.05913149999999,26.9619583,53.70472553333333,1.1233512933333332,33.64644583333333,286.01054899999997,62.93466986666667,100142.8459,0.5060757600666667,-0.9767440573333334,2013-11-01
浙江,舟山市,39.090829033333335,61.17088946666667,16.446813916666667,22.798126323333335,0.5744306816666668,63.1016684,288.70111933333334,63.440960933333336,101946.03283333333,1.1808867186666665,-3.253121138,2013-11-01
浙江,衢州市,66.00129443333334,83.51275873333334,24.630407833333333,30.342416433333334,0.7042590906666667,45.5826801,285.79554633333333,61.4650592,98389.6125,-1.578695389,-1.186470215,2013-11-01
浙江,金华市,66.2608496,98.49390903333332,25.815370966666666,45.0320555,0.971203677,37.33274876666667,285.47612733333335,64.79382693333334,98747.18076666667,-0.3777092421666666,-1.0066701814999999,2013-11-01
海南,三亚市,22.65136568333333,39.06561486666667,5.954567302,10.144223796666667,0.790693894,62.978567766666664,296.01797700000003,76.27132813333333,98817.91203333334,-5.987221069,-4.740484896666667,2013-11-01
海南,海南,26.988157903333335,39.9849636,8.657939581333332,7.069485376666666,0.491569467,62.48364453333333,294.897857,82.64421863333334,99179.24113333334,-4.7573049908,-4.64164984,2013-11-01
海南,海口市,28.04966018,46.9435784,8.389295736666666,10.152140916666667,0.44913058066666667,56.527022233333334,295.906879,79.97284123333334,101056.82586666667,-5.422254447666666,-4.855547593333333,2013-11-01
湖北,仙桃市,81.44679786666667,114.44870983333334,34.68046233333334,40.503007133333334,1.1189353456666666,30.325163533333335,286.35149966666665,53.5317364,102097.97033333333,-0.9022881386666666,-3.032666658866667,2013-11-01
湖北,十堰市,60.309588033333334,70.77619323333333,32.884258816666666,14.872021913333333,0.6326166573333333,40.88455913333333,281.79386200000005,53.19288626666666,94145.00826666667,0.48099422299999994,-0.8385515421333333,2013-11-01
湖北,咸宁市,54.42364346666667,77.17106193333333,24.38612703333333,31.85696,0.7287704586666667,33.30598138,286.39294433333333,56.767971233333334,100220.00466666667,-0.8684693490000001,-1.554895311,2013-11-01
湖北,天门市,93.12131423333334,124.2861664,37.56006013333333,37.85989793333333,1.247737075,31.788249266666664,285.8838283333333,52.1250759,102046.36833333333,-0.9410832633333333,-3.1212084993333336,2013-11-01
湖北,孝感市,93.42141163333332,112.13692513333334,34.748002166666666,35.7556204,0.914321848,34.73450676666666,285.275621,51.733328199999995,101463.59533333333,-0.62271785,-3.1760416273999996,2013-11-01
湖北,宜昌市,66.30128496666666,81.65699606666666,37.115371233333335,20.444552183333332,1.4540177313333333,47.125071033333334,283.186067,58.93868496666666,94952.87806666667,-0.3539680626666667,-0.9953149736666667,2013-11-01
湖北,恩施土家族苗族自治州,59.6155579,65.93194466666667,27.267875833333335,8.215595203333333,0.5946126656666667,53.658727500000005,281.76553633333333,72.66544426666665,90238.56313333333,-0.5775300330333334,0.4769681002333333,2013-11-01
湖北,武汉市,86.47431066666667,114.01191233333334,34.5813495,50.66034536666667,0.9512608076666667,30.792935399999998,286.64162533333337,52.44023293333333,101975.05136666667,-0.6633605293333333,-2.729424872666667,2013-11-01
湖北,潜江市,91.94835466666667,129.9042685,39.90602666666667,38.562151766666666,1.4307021000000002,28.722479833333335,286.02993799999996,53.5323748,102072.68106666667,-1.1532666056666665,-3.073009461,2013-11-01
湖北,神农架林区,42.09638328333334,46.29332552,17.69202824,5.26680062,0.606525587,61.08345706666667,277.6093113333333,66.59093493333333,83724.92443333333,1.4866617136266667,-0.5089424056666666,2013-11-01
湖北,荆州市,82.28073346666666,118.1254367,39.17250766666667,34.65395976666667,1.4191101933333334,30.274289766666666,286.41876433333334,54.99677896666666,101822.14186666667,-0.8589250247,-3.012253192,2013-11-01
湖北,荆门市,92.08310913333334,117.22997666666667,41.491711099999996,32.19372646666667,1.4119337803333332,33.164254166666666,285.1585573333333,51.5605816,101030.63256666667,-0.28129305000000004,-3.1585805673333334,2013-11-01
湖北,襄樊市,75.36216809999999,89.01169813333333,42.1309922,22.370895216666668,1.0388064736666667,36.9926684,283.554461,51.0079207,98158.74966666667,0.796532377,-1.7903138266666665,2013-11-01
湖北,鄂州市,78.3845822,109.26136053333333,33.59464716666667,49.722439466666664,0.8053786433333333,28.80202616,287.0502876666667,53.09723496666666,102000.98513333334,-0.4326771202000001,-2.008895422,2013-11-01
湖北,随州市,89.61172246666666,104.5354866,39.02631836666667,26.803180333333334,0.7912580716666666,33.19378196666666,284.176029,49.707390866666664,100332.84826666667,-0.30196355766666666,-2.562308825,2013-11-01
湖北,黄冈市,72.19573489999999,96.96535736666667,26.204512599999997,31.170928800000002,0.6778886436666667,34.34531416666667,285.7041723333333,51.9794335,100241.76723333333,-0.8810045916666667,-2.1742123366666664,2013-11-01
湖北,黄石市,65.21722536666667,95.26914416666666,29.885016699999998,38.676201533333334,0.720074979,31.822163643333333,286.74212466666665,57.13407026666667,100838.49853333335,-0.3480537993333333,-1.6103402526666668,2013-11-01
湖南,娄底市|婁底市,77.42107213333334,88.7407125,34.1150085,26.732107583333335,0.7503508623333333,45.01436996666666,285.8692763333333,64.3410195,97869.53233333334,-1.218609949,-2.6660888546666666,2013-11-01
湖南,岳阳市|岳陽市,55.28340156666666,76.62002986666667,28.0518956,27.604731033333334,0.9171117176666667,30.217244166666667,287.05793966666664,57.2903536,100963.48233333332,-1.5772130297666667,-2.438070437,2013-11-01
湖南,常德市|常德市,79.055122,99.84292376666667,39.98188356666667,27.188506933333333,1.1011178956666667,36.0178787,285.675588,59.874482066666666,100050.81653333333,-0.8866682493333333,-2.7401416600333333,2013-11-01
湖南,张家界市|張家界市,70.70056723333333,81.320646,33.679335316666666,15.197423483333333,0.7498850836666667,45.0491406,283.86051633333335,65.8912252,95904.93693333333,-1.9537377539999998,-1.2658742502666667,2013-11-01
湖南,怀化市|懷化市,71.59009536666667,79.12769236666666,33.3218388,12.530145426666667,0.5070610053333333,47.637100366666665,285.81370933333335,66.61655246666666,96998.35703333333,-1.860229469,-1.6950738673333334,2013-11-01
湖南,株洲市|株洲市,62.486187666666666,79.01747066666667,28.955302133333337,21.641467716666668,0.72706671,44.6818137,287.52593199999995,59.085012033333335,98588.6654,-2.036428550166667,-2.2737816176666663,2013-11-01
湖南,永州市|永州市,65.57343246666667,77.20589723333333,29.912308533333334,17.09593093333333,0.6327030716666666,49.108604766666666,286.9673543333333,65.56594973333333,97012.3515,-2.5231018363333333,-3.4031553173333338,2013-11-01
湖南,湘潭市|湘潭市,84.0878084,112.68533903333334,36.364405966666666,44.88661823333334,1.0678213966666665,38.08169016666667,287.42545366666667,61.0421723,100947.01183333334,-0.4862977826666667,-3.4806174803333336,2013-11-01
湖南,湘西土家族苗族自治州|湘西土家族苗族自治州,71.83423146666668,79.22902493333332,33.44564303333333,11.106649856666667,0.47294917233333333,46.44440973333334,284.4476476666667,68.8371936,95978.31946666665,-2.108345000066667,-1.0663991716666668,2013-11-01
湖南,益阳市|益陽市,69.6788838,87.25678333333333,33.23929066666667,27.154385333333334,0.8450694783333332,37.7826019,286.092867,62.82856006666667,99697.09763333334,-0.6654229492,-2.4970115093333334,2013-11-01
湖南,衡阳市|衡陽市,71.8628048,90.73946726666667,31.722332433333335,28.834840966666665,0.7646665513333333,40.8736825,287.91044200000005,61.15444,100385.1811,-0.946556139,-3.4734945326666664,2013-11-01
湖南,邵阳市|邵陽市,72.23070146666667,83.1578201,31.690439466666668,17.935132516666666,0.632319553,47.326651266666666,285.7171476666666,66.05089386666667,95822.2836,-2.092974903,-1.7745698862333334,2013-11-01
湖南,郴州市|郴州市,69.30259993333334,83.37969700000001,39.00344786666666,25.212057033333334,0.8616265683333333,45.431753666666665,287.0423523333333,62.96528583333333,96296.382,-1.2495584333333334,-3.0480152106666667,2013-11-01
湖南,长沙市|長沙市,72.2054091,84.12815846666666,31.25903793333333,32.0173475,1.0129180796666666,35.209895933333335,287.1907276666667,58.78543963333333,100279.65513333333,-1.217833164333333,-2.7275924055,2013-11-01
甘肅|甘肃,临夏回族自治州,45.514600800000004,96.6065812,12.644672503333334,12.476166266666667,0.766668117,51.89399289999999,273.42031733333334,46.1911746,77438.46830000001,0.5427309289,-0.8021395488999999,2013-11-01
甘肅|甘肃,兰州市,48.46932186666667,102.4227903,17.235206633333334,19.026590926666664,0.7930959936666666,42.3674468,273.60074333333336,45.117455899999996,79546.8383,-0.4975374587333333,-0.6554619843333334,2013-11-01
甘肅|甘肃,嘉峪关市,32.77610376,71.02470991333333,21.278930276666664,13.702732410000001,0.4261894563333333,44.30834636666667,273.224419,29.701468499999997,82176.7108,3.92621727,-2.57201706,2013-11-01
甘肅|甘肃,天水市,49.41379513333333,73.24704896666667,13.568244323333333,11.1102112,0.7939042053333334,52.61482156666667,275.5424376666667,53.9815813,83179.2358,-0.0010571666666666867,-0.6256613571999999,2013-11-01
甘肅|甘肃,定西市,41.455026233333335,78.4525289,9.697135526666667,7.153676026666667,0.5654645429999999,55.97889146666667,272.9859173333333,52.92384773333333,77684.81613333334,0.15962519699999997,-0.7683257969999999,2013-11-01
甘肅|甘肃,平凉市,50.266921700000005,67.657489,14.106695400000001,17.083849033333333,0.7400128043333333,47.0152429,275.9056603333333,48.14621376666666,85211.45926666666,1.0746324695,-1.6033347531333333,2013-11-01
甘肅|甘肃,庆阳市,35.4346938,44.9930786,14.78108488,12.614024536666667,0.562928288,48.63619933333334,275.525673,44.88845516666667,86328.91553333333,1.9668861113333334,-2.2277472151333333,2013-11-01
甘肅|甘肃,张掖市,13.510236493333334,28.248859443333334,10.677890889999999,4.803311416666667,0.5474566313333333,68.82895353333333,268.71306166666665,38.03176533333333,74484.86613333334,3.9539225123333335,-0.4907984424,2013-11-01
甘肅|甘肃,武威市,28.04105708333333,47.09248573333333,21.74821935,7.659374136666667,0.7629551776666667,62.40035646666667,272.928105,36.10040633333333,81706.36189999999,2.45267714325,-1.8349718481666668,2013-11-01
甘肅|甘肃,甘南藏族自治州,8.787614476666667,11.213651913333333,2.3048013066666666,1.608607308,0.17810782233333333,73.5881801,269.286184,47.17469066666667,67723.801,3.8902722706666664,-1.165717611,2013-11-01
甘肅|甘肃,白银市,33.37378424333333,58.51874986666667,11.304287603333334,9.699813443333333,0.45856175666666665,51.64469716666667,274.1481473333333,42.5316085,81991.13733333333,1.033782598,-1.4445236833333333,2013-11-01
甘肅|甘肃,酒泉市,8.707978,11.628490653333333,2.3640695333333337,1.2746688566666668,0.16605365433333336,61.28265016666667,271.214721,35.4605411,81318.13596666667,2.9437578093333334,0.01782250233333334,2013-11-01
甘肅|甘肃,金昌市,40.2454595,91.2776351,39.44540336666667,16.19663158,1.5236153339999998,74.86254586666668,273.33335900000003,31.979763233333333,81026.27406666667,4.445413038333333,-2.4239904996666666,2013-11-01
